そう	ソー	ソウ	そう	副詞	*	*	*	*	*	O
れる	レル	レル	れる	助動詞	*	*	*	助動詞-レル	終止形-一般	O
が	ガ	ガ	が	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
神秘	シンピ	シンピ	神秘	名詞	普通名詞	形状詞可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
湖	ミズウミ	ミズウミ	湖	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
賢い	カシコイ	カシコイ	賢い	形容詞	一般	*	*	形容詞	連体形-一般	O
イワナ	イワナ	イワナ	岩魚	名詞	普通名詞	一般	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
知恵	チエ	チエ	知恵	名詞	普通名詞	一般	*	*	*	O
くらべ	クラベ	クラベ	比べ	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
楽しん	タノシン	タノシム	楽しむ	動詞	一般	*	*	五段-マ行	連用形-撥音便	O
だ	ダ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
開高	カイコー	カイコウ	カイコウ	名詞	固有名詞	人名	姓	*	*	O
健	ケン	ケン	ケン	名詞	固有名詞	人名	名	*	*	O
氏	シ	シ	氏	接尾辞	名詞的	一般	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
草葉	クサバ	クサバ	草葉	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
陰	カゲ	カゲ	陰	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
どう	ドー	ドウ	どう	副詞	*	*	*	*	*	O
見	ミ	ミル	見る	動詞	非自立可能	*	*	上一段-マ行	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	O
だろう	ダロー	ダ	だ	助動詞	*	*	*	助動詞-ダ	意志推量形	O
。	*	*	。	補助記号	句点	*	*	*	*	O

長崎	ナガサキ	ナガサキ	ナガサキ	名詞	固有名詞	地名	一般	*	*	O
県	ケン	ケン	県	名詞	普通名詞	一般	*	*	*	O
雲仙	ウンゼン	ウンゼン	ウンゼン	名詞	固有名詞	地名	一般	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
普賢	フゲン	フゲン	フゲン	名詞	固有名詞	地名	一般	*	*	O
岳	タケ	タケ	岳	名詞	普通名詞	一般	*	*	*	O
災害	サイガイ	サイガイ	災害	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
被災	ヒサイ	ヒサイ	被災	名詞	普通名詞	サ変可能	*	*	*	O
地	チ	チ	地	名詞	普通名詞	一般	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
島原	シマバラ	シマバラ	シマバラ	名詞	固有名詞	地名	一般	*	*	O
市	シ	シ	市	名詞	普通名詞	一般	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
南高来	ミナミタカキ	ミナミタカキ	ミナミタカキ	名詞	固有名詞	地名	一般	*	*	O
郡	グン	グン	郡	名詞	普通名詞	一般	*	*	*	O
深江	フカエ	フカエ	フカエ	名詞	固有名詞	地名	一般	*	*	O
町	マチ	マチ	町	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
災害	サイガイ	サイガイ	災害	名詞	普通名詞	一般	*	*	*	O
警戒	ケーカイ	ケイカイ	警戒	名詞	普通名詞	サ変可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	B-C
あたっ	アタッ	アタル	当たる	動詞	一般	*	*	五段-ラ行	連用形-促音便	I-C
て	テ	テ	て	助詞	接続助詞	*	*	*	*	I-C
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	O
陸上	リクジョー	リクジョウ	陸上	名詞	普通名詞	一般	*	*	*	O
自衛	ジエー	ジエイ	自衛	名詞	普通名詞	サ変可能	*	*	*	O
隊	タイ	タイ	隊	接尾辞	名詞的	一般	*	*	*	O
島原	シマバラ	シマバラ	シマバラ	名詞	固有名詞	地名	一般	*	*	O
災害	サイガイ	サイガイ	災害	名詞	普通名詞	一般	*	*	*	O
派遣	ハケン	ハケン	派遣	名詞	普通名詞	サ変可能	*	*	*	O
隊	タイ	タイ	隊	接尾辞	名詞的	一般	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
年内	ネンナイ	ネンナイ	年内	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
も	モ	モ	も	助詞	係助詞	*	*	*	*	O
撤退	テッタイ	テッタイ	撤退	名詞	普通名詞	サ変可能	*	*	*	O
する	スル	スル	為る	動詞	非自立可能	*	*	サ行変格	連体形-一般	O
こと	コト	コト	事	名詞	普通名詞	一般	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
二十	ニジュー	ニジュウ	二十	名詞	数詞	*	*	*	*	O
一	イチ	イチ	一	名詞	数詞	*	*	*	*	O
日	ニチ	ニチ	日	名詞	普通名詞	助数詞可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
明らか	アキラカ	アキラカ	明らか	形状詞	一般	*	*	*	*	O
に	ニ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-ニ	O
なっ	ナッ	ナル	成る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

府	フ	フ	府	名詞	普通名詞	一般	*	*	*	O
警	ケー	ケイ	警	接尾辞	名詞的	一般	*	*	*	O
松原	マツバラ	マツバラ	マツバラ	名詞	固有名詞	地名	一般	*	*	O
署	ショ	ショ	署	接尾辞	名詞的	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
警官	ケーカン	ケイカン	警官	名詞	普通名詞	一般	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
職務	ショクム	ショクム	職務	名詞	普通名詞	一般	*	*	*	O
質問	シツモン	シツモン	質問	名詞	普通名詞	サ変可能	*	*	*	O
しよう	シヨー	スル	為る	動詞	非自立可能	*	*	サ行変格	意志推量形	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
ところ	トコロ	トコロ	所	名詞	普通名詞	副詞可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
金城	キンジョー	キンジョウ	金城	名詞	普通名詞	一般	*	*	*	O
容疑	ヨーギ	ヨウギ	容疑	名詞	普通名詞	一般	*	*	*	O
者	シャ	シャ	者	接尾辞	名詞的	一般	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
けん銃	ケンジュー	ケンジュウ	拳銃	名詞	普通名詞	一般	*	*	*	O
よう	ヨー	ヨウ	様	接尾辞	名詞的	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-C
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-C
向け	ムケ	ムケル	向ける	動詞	一般	*	*	下一段-カ行	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
ため	タメ	タメ	為	名詞	普通名詞	副詞可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
警官	ケーカン	ケイカン	警官	名詞	普通名詞	一般	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
けん銃	ケンジュー	ケンジュウ	拳銃	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
威嚇	イカク	イカク	威嚇	名詞	普通名詞	サ変可能	*	*	*	O
発砲	ハッポー	ハッポウ	発砲	名詞	普通名詞	サ変可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
追跡	ツイセキ	ツイセキ	追跡	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
約	ヤク	ヤク	約	接頭辞	*	*	*	*	*	O
五十	ゴジュー	ゴジュウ	五十	名詞	数詞	*	*	*	*	O
分	フン	フン	分	名詞	普通名詞	助数詞可能	*	*	*	O
後	ゴ	ゴ	後	接尾辞	名詞的	副詞可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
現場	ゲンバ	ゲンバ	現場	名詞	普通名詞	一般	*	*	*	O
から	カラ	カラ	から	助詞	格助詞	*	*	*	*	O
南西	ナンセー	ナンセイ	南西	名詞	普通名詞	一般	*	*	*	O
約	ヤク	ヤク	約	接頭辞	*	*	*	*	*	O
八百	ハッピャク	ハッピャク	八百	名詞	数詞	*	*	*	*	O
メートル	メートル	メートル	メートル-metre	名詞	普通名詞	助数詞可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
鴨川	カモガワ	カモガワ	カモガワ	名詞	固有名詞	地名	一般	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
橋	ハシ	ハシ	橋	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
上	ウエ	ウエ	上	名詞	普通名詞	副詞可能	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
捜査	ソーサ	ソウサ	捜査	名詞	普通名詞	サ変可能	*	*	*	O
車両	シャリョー	シャリョウ	車両	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
はね	ハネ	ハネル	撥ねる	動詞	一般	*	*	下一段-ナ行	未然形-一般	O
られ	ラレ	ラレル	られる	助動詞	*	*	*	助動詞-レル	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
川	カワ	カワ	川	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
転落	テンラク	テンラク	転落	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
金城	キンジョー	キンジョウ	金城	名詞	普通名詞	一般	*	*	*	O
容疑	ヨーギ	ヨウギ	容疑	名詞	普通名詞	一般	*	*	*	O
者	シャ	シャ	者	接尾辞	名詞的	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
銃刀	ジュートー	ジュウトウ	銃刀	名詞	普通名詞	一般	*	*	*	O
法	ホー	ホウ	法	名詞	普通名詞	一般	*	*	*	O
違反	イハン	イハン	違反	名詞	普通名詞	サ変可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
公務	コーム	コウム	公務	名詞	普通名詞	一般	*	*	*	O
執行	シッコー	シッコウ	執行	名詞	普通名詞	サ変可能	*	*	*	O
妨害	ボーガイ	ボウガイ	妨害	名詞	普通名詞	サ変可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
現行	ゲンコー	ゲンコウ	現行	名詞	普通名詞	一般	*	*	*	O
犯	ハン	ハン	犯	接尾辞	名詞的	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
逮捕	タイホ	タイホ	逮捕	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

今後	コンゴ	コンゴ	今後	名詞	普通名詞	副詞可能	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
新	シン	シン	新	接頭辞	*	*	*	*	*	O
感覚	カンカク	カンカク	感覚	名詞	普通名詞	サ変可能	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
実用	ジツヨー	ジツヨウ	実用	名詞	普通名詞	サ変可能	*	*	*	O
的	テキ	テキ	的	接尾辞	形状詞的	*	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-FAM
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-FAM
編ん	アン	アム	編む	動詞	一般	*	*	五段-マ行	連用形-撥音便	O
で	デ	テ	て	助詞	接続助詞	*	*	*	*	O
いき	イキ	イク	行く	動詞	非自立可能	*	*	五段-カ行	連用形-一般	O
たい	タイ	タイ	たい	助動詞	*	*	*	助動詞-タイ	終止形-一般	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
喜ん	ヨロコン	ヨロコブ	喜ぶ	動詞	一般	*	*	五段-バ行	連用形-撥音便	O
で	デ	テ	て	助詞	接続助詞	*	*	*	*	O
い	イ	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

同	ドー	ドウ	同	名詞	普通名詞	一般	*	*	*	O
委員	イイン	イイン	委員	名詞	普通名詞	一般	*	*	*	O
会	カイ	カイ	会	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
よる	ヨル	ヨル	因る	動詞	一般	*	*	五段-ラ行	終止形-一般	O
と	ト	ト	と	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
同	ドー	ドウ	同	名詞	普通名詞	一般	*	*	*	O
期間	キカン	キカン	期間	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
報告	ホーコク	ホウコク	報告	名詞	普通名詞	サ変可能	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
あっ	アッ	アル	有る	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
の	ノ	ノ	の	助詞	準体助詞	*	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
患者	カンジャ	カンジャ	患者	名詞	普通名詞	一般	*	*	*	O
十	ジュー	ジュウ	十	名詞	数詞	*	*	*	*	O
八	ハチ	ハチ	八	名詞	数詞	*	*	*	*	O
人	ニン	ニン	人	接尾辞	名詞的	一般	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
感染	カンセン	カンセン	感染	名詞	普通名詞	サ変可能	*	*	*	O
者	シャ	シャ	者	接尾辞	名詞的	一般	*	*	*	O
三十	サンジュー	サンジュウ	三十	名詞	数詞	*	*	*	*	O
八	ハチ	ハチ	八	名詞	数詞	*	*	*	*	O
人	ニン	ニン	人	接尾辞	名詞的	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
計	ケー	ケイ	計	接頭辞	*	*	*	*	*	O
五十	ゴジュー	ゴジュウ	五十	名詞	数詞	*	*	*	*	O
六	ロク	ロク	六	名詞	数詞	*	*	*	*	O
人	ニン	ニン	人	接尾辞	名詞的	一般	*	*	*	O
（	*	*	（	補助記号	括弧開	*	*	*	*	O
輸入	ユニュー	ユニュウ	輸入	名詞	普通名詞	サ変可能	*	*	*	O
血液	ケツエキ	ケツエキ	血液	名詞	普通名詞	一般	*	*	*	O
製剤	セーザイ	セイザイ	製剤	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
よる	ヨル	ヨル	因る	動詞	一般	*	*	五段-ラ行	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-FAM
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-FAM
除く	ノゾク	ノゾク	除く	動詞	一般	*	*	五段-カ行	終止形-一般	O
）	*	*	）	補助記号	括弧閉	*	*	*	*	O
。	*	*	。	補助記号	句点	*	*	*	*	O

その	ソノ	ソノ	其の	連体詞	*	*	*	*	*	O
厄介	ヤッカイ	ヤッカイ	厄介	名詞	普通名詞	形状詞可能	*	*	*	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-C
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-C
バクテリア	バクテリア	バクテリア	バクテリア-bacteria	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
分解	ブンカイ	ブンカイ	分解	名詞	普通名詞	サ変可能	*	*	*	O
さ	サ	スル	為る	動詞	非自立可能	*	*	サ行変格	未然形-サ	O
せる	セル	セル	せる	助動詞	*	*	*	下一段-サ行	連体形-一般	O
研究	ケンキュー	ケンキュウ	研究	名詞	普通名詞	サ変可能	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
進ん	ススン	ススム	進む	動詞	一般	*	*	五段-マ行	連用形-撥音便	O
で	デ	テ	て	助詞	接続助詞	*	*	*	*	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

アンバランス	アンバランス	アンバランス	アンバランス-unbalance	名詞	普通名詞	形状詞可能	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
解消	カイショー	カイショウ	解消	名詞	普通名詞	サ変可能	*	*	*	O
する	スル	スル	為る	動詞	非自立可能	*	*	サ行変格	連体形-一般	O
ため	タメ	タメ	為	名詞	普通名詞	副詞可能	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
携帯	ケータイ	ケイタイ	携帯	名詞	普通名詞	サ変可能	*	*	*	O
電話	デンワ	デンワ	電話	名詞	普通名詞	サ変可能	*	*	*	O
など	ナド	ナド	など	助詞	副助詞	*	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
使っ	ツカッ	ツカウ	使う	動詞	一般	*	*	五段-ワア行	連用形-促音便	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
各	カク	カク	各	接頭辞	*	*	*	*	*	O
避難	ヒナン	ヒナン	避難	名詞	普通名詞	サ変可能	*	*	*	O
所	ショ	ショ	所	接尾辞	名詞的	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
調査	チョーサ	チョウサ	調査	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
、	*	*	、	補助記号	読点	*	*	*	*	O
余っ	アマッ	アマル	余る	動詞	一般	*	*	五段-ラ行	連用形-促音便	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
いる	イル	イル	居る	動詞	非自立可能	*	*	上一段-ア行	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
足り	タリ	タリル	足りる	動詞	一般	*	*	上一段-ラ行	未然形-一般	O
ない	ナイ	ナイ	ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-FAM
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-FAM
パソコン	パソコン	パソコン	パソコン	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
まとめ	マトメ	マトメル	纏める	動詞	一般	*	*	下一段-マ行	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

帝国	テーコク	テイコク	帝国	名詞	普通名詞	一般	*	*	*	O
ホテル	ホテル	ホテル	ホテル-hotel	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
婚礼	コンレー	コンレイ	婚礼	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
かかわる	カカワル	カカワル	関わる	動詞	一般	*	*	五段-ラ行	連体形-一般	O
挙式	キョシキ	キョシキ	挙式	名詞	普通名詞	サ変可能	*	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
料理	リョーリ	リョウリ	料理	名詞	普通名詞	サ変可能	*	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
衣装	イショー	イショウ	衣装	名詞	普通名詞	一般	*	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
美容	ビヨー	ビヨウ	美容	名詞	普通名詞	一般	*	*	*	O
着付け	キツケ	キツケ	着付け	名詞	普通名詞	サ変可能	*	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
装花	ソーカ	ソウカ	装花	名詞	普通名詞	一般	*	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
写真	シャシン	シャシン	写真	名詞	普通名詞	一般	*	*	*	O
・	*	*	・	補助記号	一般	*	*	*	*	O
音楽	オンガク	オンガク	音楽	名詞	普通名詞	一般	*	*	*	O
など	ナド	ナド	など	助詞	副助詞	*	*	*	*	O
婚礼	コンレー	コンレイ	婚礼	名詞	普通名詞	一般	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
必要	ヒツヨー	ヒツヨウ	必要	名詞	普通名詞	形状詞可能	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-FAM
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-FAM
組み合わせ	クミアワセ	クミアワセル	組み合わせる	動詞	一般	*	*	下一段-サ行	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
婚礼	コンレー	コンレイ	婚礼	名詞	普通名詞	一般	*	*	*	O
パッケージ	パッケージ	パッケージ	パッケージ-package	名詞	普通名詞	サ変可能	*	*	*	O
プラン	プラン	プラン	プラン-plan	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
発売	ハツバイ	ハツバイ	発売	名詞	普通名詞	サ変可能	*	*	*	O
する	スル	スル	為る	動詞	非自立可能	*	*	サ行変格	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

イスラエル	イスラエル	イスラエル	イスラエル-Israel	名詞	固有名詞	地名	国	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
心	ココロ	ココロ	心	名詞	普通名詞	サ変可能	*	*	*	O
引か	ヒカ	ヒク	引く-他動詞	動詞	一般	*	*	五段-カ行	未然形-一般	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
移住	イジュー	イジュウ	移住	名詞	普通名詞	サ変可能	*	*	*	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	連体形-一般	O
二人	フタリ	フタリ	二人	名詞	普通名詞	副詞可能	*	*	*	O
は	ワ	ハ	は	助詞	係助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
竪琴	タテゴト	タテゴト	竪琴	名詞	普通名詞	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
復元	フクゲン	フクゲン	復元	名詞	普通名詞	サ変可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
運命	ウンメー	ウンメイ	運命	名詞	普通名詞	一般	*	*	*	O
的	テキ	テキ	的	接尾辞	形状詞的	*	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-FAM
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-FAM
感じ	カンジ	カンズル	感ずる	動詞	一般	*	*	サ行変格	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

これ	コレ	コレ	此れ	代名詞	*	*	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
可愛く	カワイク	カワイイ	可愛い	形容詞	一般	*	*	形容詞	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
もう	モー	モウ	もう	副詞	*	*	*	*	*	O
」	*	*	」	補助記号	括弧閉	*	*	*	*	O
と	ト	ト	と	助詞	格助詞	*	*	*	*	O
大切	タイセツ	タイセツ	大切	形状詞	一般	*	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
もの	モノ	モノ	物	名詞	普通名詞	サ変可能	*	*	*	B-FAM
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	I-FAM
押し	オシ	オス	押す	動詞	一般	*	*	五段-サ行	連用形-一般	O
いただく	イタダク	イタダク	頂く	動詞	非自立可能	*	*	五段-カ行	連体形-一般	O
よう	ヨー	ヨウ	様	形状詞	助動詞語幹	*	*	*	*	O
に	ニ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連用形-ニ	O
し	シ	スル	為る	動詞	非自立可能	*	*	サ行変格	連用形-一般	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
、	*	*	、	補助記号	読点	*	*	*	*	O
ケーキ	ケーキ	ケーキ	ケーキ-cake	名詞	普通名詞	一般	*	*	*	O
を	オ	ヲ	を	助詞	格助詞	*	*	*	*	O
手	テ	テ	手	名詞	普通名詞	助数詞可能	*	*	*	O
に	ニ	ニ	に	助詞	格助詞	*	*	*	*	O
布袋	ホテー	ホテイ	ホテイ	名詞	固有名詞	人名	一般	*	*	O
様	サマ	サマ	様	接尾辞	名詞的	一般	*	*	*	O
の	ノ	ノ	の	助詞	格助詞	*	*	*	*	O
よう	ヨー	ヨウ	様	形状詞	助動詞語幹	*	*	*	*	O
な	ナ	ダ	だ	助動詞	*	*	*	助動詞-ダ	連体形-一般	O
笑顔	エガオ	エガオ	笑顔	名詞	普通名詞	一般	*	*	*	O
で	デ	デ	で	助詞	格助詞	*	*	*	*	O
帰っ	カエッ	カエル	返る	動詞	一般	*	*	五段-ラ行	連用形-促音便	O
て	テ	テ	て	助詞	接続助詞	*	*	*	*	O
いか	イカ	イク	行く	動詞	非自立可能	*	*	五段-カ行	未然形-一般	O
れ	レ	レル	れる	助動詞	*	*	*	助動詞-レル	連用形-一般	O
まし	マシ	マス	ます	助動詞	*	*	*	助動詞-マス	連用形-一般	O
た	タ	タ	た	助動詞	*	*	*	助動詞-タ	終止形-一般	O
。	*	*	。	補助記号	句点	*	*	*	*	O

仕事	シゴト	シゴト	仕事	名詞	普通名詞	サ変可能	*	*	*	O
が	ガ	ガ	が	助詞	格助詞	*	*	*	*	O
忙しく	イソガシク	イソガシイ	忙しい	形容詞	一般	*	*	形容詞	連用形-一般	O
